DOI,title,1,2,3,4,5
10.1016/j.jhydrol.2013.02.011,Modelling sediment load in a glacial meltwater stream in western Norway (2013),the object of this work is to provid a tool for model and tempor reconstruct of the sediment load in a proglaci valley in norway.,,,,
10.5194/hess-16-4233-2012,Assessment of the potential forecasting skill of a global hydrological model in reproducing the occurrence of monthly flow extremes (2012),"first, the general skill of the model in reproduc hydrograph is evaluated.",the skill is then compar to that of a simpl estim of discharg from the water balanc (p-e).,simul discharg valu are compar with observ month streamflow record for a select of  larg river basin that repres all contin and a wide rang of climat zones.,after bias correct the model skill in simul hydrograph is improv considerably.,the result show that the model ha skill in all three type of assessments.
10.1002/hyp.10282,Metals discharged during different flow conditions from a mixed agricultural-forest catchment (NW Spain) (2015),onli four big event export around % of load of each metal transport in events.,"a studi at annual, season and storm-ev scale wa carri out.","dure storm events, both al and fe load account % of the total load of the studi period, wherea mn, cu and zn load repres %, % and %, respectively.",this highlight the role of high flow on metal export.,"at all time scales, a preval of export of particul metal over dissolv metal wa observed, more pronounc for al, fe and mn than for cu and zn."
10.1002/hyp.7468,On the local-scale spatial variability of daily summer rainfall in the humid and complex terrain of the Blue Nile: observational evidence (2009),"the hexb (hydrolog experi in blue nile) experi provid an opportunity, via dens network of rain gauges, to studi the spatial variabl of daili rainfal at a  km x  km scale in a humid and mountain part of the blue nile river basin, for the period of  july- august .","for rainfal event that had signific contribut to the total rainfall, the coeffici of variat is within %.",the result of daili rainfal spatial analysi are shown in this paper.,"high-intens rainfal event have more absolut spatial variabl (as measur by standard deviation) and le relat spatial variabl (as measur by coeffici of variation), compar to lower intens events.",
10.1016/j.chemosphere.2009.03.069,Fate of lincomycin in snowmelt runoff from manure-amended pasture (2009),the time for % dissip (dt) of lincomycin concentr in the two dugout and in two of the ephemer wetland which retain snowmelt runoff for greater than  week rang from  to  d. this studi demonstr that the manag practic of fall incorpor of liquid manur from confin anim feed oper into pastur land may result in antimicrobi transport to surfac water via snowmelt runoff.,"lincomycin wa detect in all snowmelt sampl and concentr in the close basin depressions, ephemer wetland and dugout rang from .","the potenti for the transport of the veterinari antimicrobial, lincomycin, to surfac water via snowmelt runoff wa assess follow field-scal fall inject of liquid swine manur into perenni grassland in saskatchewan, canada.",livestock manur contain antimicrobi becom a possibl sourc of these compound to surfac and ground water when appli to agricultur land a a plant nutrient source.,"this wa achiev by monitor snow melt runoff which accumul in nineteen close basin depressions, four ephemer wetland and two dugout (small construct reservoirs), approxim  month after manur injection."
10.1007/s11027-015-9654-z,Flood risk assessments at different spatial scales (2015),"mani methodolog have been set up, rang from global risk assess for the world a a whole, to local assess for a particular stretch of a river/coast or small town.","manag flood risk, i.e.","from this review, futur research need are identifi in order to improv flood risk assess at differ scales.","at the meso-/micro-scale, there is an urgent need to improv our understand of the effect of flood on critic infrastructures, given their import to society, the economy, emerg manag and reconstruction.","both the hazard and the potenti consequences, is an import aspect of adapt to global chang and ha gain much traction in recent decades."
10.1029/96WR00897,Local contributions to infiltration excess runoff for a conceptual catchment scale model (1996),"this is illustr in an applic to the rio missiaga catchment in the eastern italian alps, where the local contribut to surfac and subsurfac runoff are rout onto a digit elev model-bas conceptu transport network via a simpl numer scheme base on the muskingum-cung method.","we find that a good agreement between the conceptu and detail model is obtain when the gravit infiltr rate in philip formula is set to the satur hydraul conductivity, and when percol from the control volum is updat a a function of the soil moistur content in a stepwis fashion.",the comparison between these two model suggest that the simpler (and much le computer-intensive) conceptu water balanc techniqu could be incorpor into distribut model for larg scale complex terrain a an effici mean of retain consider of spatial variabl effect in catchment scale hydrolog simulations.,,
10.1007/s11269-018-1968-7,Two-Dimension Monthly River Flow Simulation Using Hierarchical Network-Copula Conditional Models (2018),river flow simul is requir on water resourc plan and management.,hnccms develop the simul generat driven by both tempor and spatial covari condit upon valu of a set of paramet and hyper paramet which can be address from the three-lay hierarch system.,a case studi for the model is carri on the yellow river of china.,this paper propos hierarch network-copula condit model to generat two-dimens month streamflow matrix aim at simul flow both on time and space.,"in the first layer, streamflow time seri of the station at the most upstream is generat use bivari archimedean copula and river flow space seri in each month at station down a river in sequenc is simul by nest copula in the second layer."
10.1007/s11273-018-9612-0,"Relationships between variability in precipitation, river levels, and beef cattle production in the Brazilian Pantanal (2018)",this reinforc the effect of climat variabl and extrem hydrolog event on the manag and dynam of the beef cattl industri and market in brazil.,"extrem hydrolog events, such a prolong drought and intens floods, can impact the manag of cattl in this region, prevent access to, circul within, and occup of some graze areas.","overall, herd number decreas (increased) in humid (dry) periods, includ a reduct of over  million head dure the flood of -.",both the eastern and western pattern reflect the occurr of extrem el nino-southern oscil event and other large-scal climat patterns.,we integr the spatiotempor variabl of precipit and river level for six gage station and standard these variabl use standard deviat and linear trend at annual and season scales.
10.1002/hyp.7842,"Assessment of future runoff trends under multiple climate change scenarios in the Willamette River Basin, Oregon, USA (2011)",season runoff trend are associ with the complex interact of climat and topograph variables.,this is a result of temperatur control on the snowpack and declin summer and increas winter precipitation.,we investig trend in futur season runoff compon in the willamett river basin (wrb) of oregon for the twenty-first century.,spatial error regress model that incorpor spatial depend better explain the variat of runoff trend than ordinari least-squar (ols) multipl regress models.,"ensembl mean result show negat trend in spring (march, april and may) and summer (june, juli and august) runoff and posit trend in fall (september, octob and november) and winter (december, januari and february) runoff for -."
10.1016/j.jher.2010.04.016,Terrestrial hydrological features of the Pearl River basin in South China (2010),"with the rout scheme, the hydrolog simul from the vic model is investig at a daili step.","it is observ that the scheme can improv the simul of the time and magnitud of the daili streamflow peak significantly, and the tempor scale of the influenc of the rout on the streamflow simul is le than - week in the pearl river basin.","without calibration, the vic model is use to simul streamflow, evapotranspir and soil moistur chang at a daili time step for the period -.","after aggreg of daili output, it is observ that the vic streamflow simul is compar to the observ at a month step.",
10.2136/vzj2018.04.0090,The Strengbach Catchment: A Multidisciplinary Environmental Sentry for 30 Years (2018),the catchment is small (.,"it also belong to the research facil that form the french network of critic zone observatori (ozcar), which support a network of critic zone observatories.",the first studi conduct were dedic to the elucid of acid rain effect on forest ecosystem and particular on forest decline.,,
10.1007/s12665-017-6512-1,A distributed monthly water balance model: formulation and application on Black Volta Basin (2017),"previous studi have conclud that for this basin, small chang in rainfal could caus a larg chang in surfac runoff, and here a similar behavior is observ for recharg rates.","sinc month data for streamflow and climat variabl are wide available, this new model ha the potenti to be use in region where data avail at high tempor resolut is an issue.","this paper present a modifi methodolog and model, wetspass-m, in which the season resolut is downscal to a month scale.","recharg assess is of critic import for groundwat resourc evalu in arid/semiarid areas, a these have typic limit surfac water resources.",the spatial-tempor characterist of the model allow distribut quantif of water balanc compon by take advantag of remot sens data.
10.1002/2016WR019632,Multiscale temporal variability and regional patterns in 555 years of conterminous US streamflow (2017),"the reconstruct are skill under cross valid across most of the country, but the varianc explain is general low.","here we use the live blend drought atlas (lbda), a spatial and tempor complet  year long paleoclim record of summer drought across the conus, to reconstruct and character streamflow variabl at a continent scale.",streamflow in the pacif northwest and northeast are negat correl with the central u.s. suggest the potenti to mitig some drought impact by balanc econom activ and insur pool across these region dure major droughts.,streamflow in the pacif northwest and northeast are negat correl with the central u.s. suggest the potenti to mitig some drought impact by balanc econom activ and insur pool across these region dure major droughts.,the develop of paleoclim streamflow reconstruct in the contermin unit state (conus) ha provid water resourc manag with improv insight into multidecad and centenni scale variabl that cannot be reliabl detect use shorter instrument records.
10.1016/j.scitotenv.2015.10.081,"The interplay between tectonics, sediment dynamics and gateways evolution in the Danube system from the Pannonian Basin to the western Black Sea (2016)","the distribut of sediment flux is link with the natur connect between sediment sourc area situat in uplift mountain chain and deposit in plains, delta and, ultimately, in the captur ocean and seas.","their time and effect are observ in sediment deposit in the vicin of gateways, such a the transit between the pannonianthansylvanian and dacian basin and between the dacian basin and western black sea.","the analysi of the main sourc and sink area is focus in particular on the miocen evolut of the carpatho-balkanides, dinarid and their sedimentari basin includ the western black sea.",we aim to deriv the tecton and sedimentolog background of human-induc chang in this system and discus their interplay.,the long-term pattern interact with recent or anthropogen induc modif in the natur system and may result in rapid chang at threshold condit that can be quantifi and predicted.
10.1002/hyp.6421,The synoptic climate controls on hydrology in the upper reaches of the Peace River Basin. Part I: snow accumulation (2006),further analysi reveal that varianc in the pacific/north american (pna) pattern influenc the local synopt regim with wet (dry) type domin under the negat (positive) pna or zonal (meridional) flow.,"moreover, a decadal-scal shift wa evid with the magnitud of the snowpack be signific reduc after .","a storm track analysi further identifi that the occurr of the wet and dri synopt pattern influenc the magnitud and posit of surfac low in and around the peac river basin, and western canada.",a frequenc analysi demonstr that varianc in the occurr of synopt pattern were signific relat to varianc in the magnitud of the snowpack at grand prairi on both an inter-annu and inter-decad basis.,this studi investig the synopt control on snowpack variabl in the upper reach of the peac river basin.
10.1002/1099-1646(200009/10)16:5<403::AID-RRR593>3.0.CO;2-3,Using disaster to prevent catastrophe: Referencing the impacts of flow changes in large dryland rivers (2000),refer curv appear to be an effect tool for assess the like ecolog respons of river system to increas hydrolog change.,"the suitabl of these respons curv wa then check use data from a seventh river, cooper creek, a relat major pristin endorh system in central australia.",this paper outlin the hydrolog chang associ with water resourc develop for six river within the murray-darl basin.,"the chang in physic properties, water qualiti and biolog characterist within the six river system were assess from the literatur and summarized.",
10.1111/j.1752-1688.2010.00460.x,Suspended-Sediment Concentration Regimes for Two Biological Reference Streams in Middle Tennessee1 (2010),ssc-regim curv were similar for the two site across water years.,"addit field studi are need to describ ssc regim in stream of vari basin scale, level of impairment, and region.",the ssc regim of the two studi stream were similar to the estim ssc regim of an unimpair east tennesse trout stream.,"both stream have fish communiti remark divers for their small drainag basin area ( and  ha, respectively), and repres biolog refer condit with respect to ssc.","the measur ssc regim reach or exceed publish experiment base ssc impair threshold and plot below a propos long-term ssc refer regim for the interior plateau ecoregion (ecoregion ), suggest that neither the experiment base threshold nor the propos ssc refer regim adequ reflect the relat between ssc and biolog impair for western highland rim headwat streams."
10.1002/wrcr.20118,A nonparametric kernel regression model for downscaling multisite daily precipitation in the Mahanadi basin (2013),"the model perform is compared, with a recent develop condit random field base a well a with establish multisit downscal models, and is found to be superior.","analysi of futur rainfal scenarios, project with the develop downscal model, reveal consider chang in rainfal intens and dri and wet spell lengths, among other things, at differ locations.",the propos model is appli for downscal daili monsoon precipit at eight locat in the mahanadi river basin of eastern india.,tempor variabl and extrem of rainfal are captur in downscal with multivari kernel regression.,"citation: kannan, s., and s. ghosh (), a nonparametr kernel regress model for downscal multisit daili precipit in the mahanadi basin, water resour."
10.1016/j.jhydrol.2010.12.020,Sensitivity of a mountain basin flash flood to initial wetness condition and rainfall variability (2011),the model wa calibr for the singl flash flood event base on the observ hydrograph at the outlet of the basin examin (fella basin) and wa valid base on the avail observ hydrograph at interior point of the basin.,a seri of hydrolog simul were perform for differ initi soil moistur condit and rainfal forc resolut in order to evalu the sensit of runoff generat to those variables.,"the bias introduc to the basin-averag rainfal due to aggreg had a signific effect on runoff generat for all basin scales, while the effect of variabl smooth wa import onli for the larger scale basins.","finally, the sensit of the flood hydrograph to rainfal aggreg wa shown to be more import for drier initi wet states.",
10.1080/02626667.2014.923889,"Catchment-scale storm velocity: quantification, scale dependence and effect on flood response (2014)","the concept of ""catchment-scal storm velocity"" quantifi the rate of storm motion up and down the basin account for the interact between the rainfal space-tim variabl and the structur of the drainag network.",we evalu the catchment-scal storm veloc for the  august  extrem storm that occur on the  km()-wide fella river basin in the eastern italian alps.,analysi is carri out for a set of basin that rang in area from  to  km() to: (a) determin veloc magnitud for differ sub-basins; (b) examin the relationship of veloc with basin scale and (c) ass the impact of storm motion on simul flood response.,"consist with these observ and for both models, hydrolog simul show that storm motion ha an almost neglig effect on the flood respons modelling.",it provid an assess of the impact of storm motion on flood shape.
10.2136/vzj2017.03.0059,Scale Effects on Plot Runoff and Soil Erosion in a Mediterranean Environment (2017),addit investig on plot-scal effect are advis to both explain with more confid what factor control the respons of plot differ in length and establish the most appropri way to summar the data.,the collect data were not alway suffici to support the descript of scale effect by the theoret base power relationship.,rainfal characterist did not explain the occurr of signific scale effect nor were they abl to describ chang in the scale expon for c-e and sle.,"however, there wa some sign that scale effect for plot runoff decreas a rainfal amount or it eros increased.","when scale effect were detected, they indic that longer plot length yield smaller q(e) and sle valu and larger c-e values."
10.1016/S0309-1708(01)00037-9,The hydrology and hydrometeorology of extreme floods in the Great Plains of Eastern Nebraska (2001),analys of composit reflect observ for the us east of the rocki mountain for the -year period from  to  are use to place the scale-depend flood respons of the great plain within a broader hydroclimatolog context.,the hydrometeorolog and hydrolog control of extrem flood are examin through analysi of a seri of five major flood event that occur in these catchment dure the warm.,"hydrometeorolog analysi are base on both volum scan wsr-d reflect observ from the omaha, nebraska radar and composit reflect observ from the wsr-d radar network.",the scale-depend flood respons of these catchment is analyz in term of the space-tim variabl of rainfal a view from the spatial perspect impos by the drainag network of the basin.,"analys of the structure, motion and evolut of these two storm system provid a conceptu framework for interpret hydrometeorolog control of scale-depend flood response."
10.3390/w10060740,Integrating Field Experiments with Modeling to Evaluate the Freshwater Availability at Ungauged Sites: A Case Study of Pingtan Island (China) (2018),the free paramet in the hydrolog model were deriv from the point-scal rainfall-runoff experi rather than calibr use river discharg observations.,the problem present by ungaug basin is how to reason estim water resourc availability.,"to solv the issu of data scale, this studi combin field experi and hydrolog model to estim freshwat avail in a typic ungaug sea island locat in southeastern china.",this pioneer pub studi for chines island could provid refer for plan and manag of freshwat in a water shortag area.,
10.1002/hyp.6386,Scaling model of a rainfall intensity-duration-frequency relationship (2006),these curv are develop for gaug site base on scale of the general extrem valu (gev) and gumbel probabl distributions.,"in this study, scale proper-ti of extrem rainfal are examin to establish scale behaviour of statist non-centr moment over differ durations.","these relationship are not accur and reliabl sinc they depend on mani assumpt such a distribut select for each duration; they requir a larg number of parameters, and are not time-independent.",a scale invari concept is explor for disaggreg (or downscaling) of rainfal intens from low to high resolut and is appli to the deriv of scale idf curves.,
10.1061/(ASCE)0733-9429(1995)121:2(171),CONTINUOUS-TIME WATER AND SEDIMENT ROUTING MODEL FOR LARGE BASINS (1995),white rock lake watersh ( km()) near dalla wa simul and model output wa compar to usg streamflow and reservoir sediment data.,a model call roto (rout output to the outlet) wa develop to estim water and sediment yield on larg basin (sever thousand squar miles).,"the lower colorado river basin wa simul and compar to measur usg streamflow data to test the model on a relat larg river basin (, km()).",simul model are need to evalu the impact of chang in land use and agricultur manag on streamflow and sediment yield from watersh and river basins.,"current agricultural-manag model are limit by spatial scale, and river-basin model do not simul land use and manag adequ to evalu manag strategies."
10.1007/s00484-016-1297-6,"Tree-ring-based reconstruction of streamflow for the Zaqu River in the Lancang River source region, China, over the past 419 years (2017)",between the composit tree-r chronolog and instrument streamflow record at the xiangda hydrolog station dure the annual september-august interval.,"the result show relat low streamflow period occur dure -, -, -, -, -, -, -, -, -, -, and -.","relat high streamflow period occur dure -, -, -, -, -, -, -, -, and -.",statist analysi result show high correl (r = .),streamflow of the zaqu river in the lancang river sourc region wa reconstruct for the past  years.
10.1016/S0022-1694(03)00131-8,Reconstruction of long-term winter streamflow in the Gulf of California continental watershed (2003),tendenc in reconstruct streamflow seri and in the ipdo are analyz and discussed.,we conclud that streamflow reconstruct wa attain on a decad tempor scale.,the power spectrum of the reconstruct streamflow seri and the index of the pacif decad oscil seri (ipdo) show evid of low frequenc (decadal-scale) variat around  and  years.,streamflow reconstruct wa possibl from  to  for the central region and from  to  for the southern region.,"in this sense, the ipdo may be consid a good indic of futur tendenc (in decades) in winter streamflow in the studi zone."
10.1061/(ASCE)1084-0699(2008)13:12(1177),Sensitivity of Streamflow Simulations to Temporal Variability and Estimation of Z-R Relationships (2008),"a simpl and practic method base on select of a climatolog repres expon of the z-r relationship and adjust the multipli coeffici through bias remov still result in reason accur runoff simulations, but onli when event-specif z-r relationship are used.",the degre of sensit in runoff simul to tempor variat in z-r relationship depend larg on the method use to deriv the paramet of these relationships.,"method base on least-squar fit requir refin the deriv of z-r paramet down to a subev scale, which is not practic feasible.",use event-specif z-r relationship result in accur hydrograph when the paramet are deriv base on bias remov and minim of random error of rainfal estimates.,"z-r relationship are deriv at a seri of tempor scale rang from a climatolog scale, where interstorm z-r variat are ignored, down to a subev scale, where variat in rainfal type (convect versus stratiform) are taken into account."
10.1016/j.pce.2006.04.042,"Characteristic scales, temporal variability modes and simulation of monthly Elbe River flow time series at ungauged locations (2006)",the eof at ungaug station are estim from the princip compon of the observ time seri sampl over a limit time span whose length equal the major tempor variabl scale ( yr).,yr) and interdecad (.,the eof (empir orthogon functions) obtain in this way are subsequ use to simul long-rang flow at these locations.,"the wavelet analysi of the raw river discharg data a well a of the major princip compon reveal the main oscillatori compon and their tempor behavior, name low frequenc oscil at interannu (.",
10.1016/j.advwatres.2008.04.001,A stochastic model for daily subsurface CO2 concentration and related soil respiration (2008),near-surfac soil co gas-phas concentr (c) and concomit incid rainfal (pi) and through-fal (p-t) depth were collect at differ locat in a temper pine forest everi  min dure the  and  grow season (and then averag to the daili timescale).,a stochast model wa develop to link rainfal statist respons for these jump to near-surfac c dynamics.,,,
10.1016/j.jhydrol.2004.12.016,Rainfall erosivity and variability in the Northern Ethiopian Highlands (2005),high intens have a short duration; maximum record rain depth over i h ( mm) is onli  mm le than that over  it.,"in addition, littl is known on rain eros for this part of the world.","though spatial variabl of rain depth is important, even at the catchment scale, this variabl ha never been studied.","precipit is highest nearbi cliff and other emin slopes, perpendicular to the main valley which are prefer flow path for the air masses.","due to the occurr of larg drop sizes, probabl link to the prevail semi-arid to subhumid mountain climate, this relat yields, within the intens rang [.- mm h(-)], larger valu for ek(vol) than elsewher in the world."
10.1080/02626667.2015.1057141,Hydrological model comparison and assessment: criteria from catchment scales and temporal resolution (2016),the result show that at month scale the perform of the ann model is better than that of hbv-d and swim.,"however, at daili scale the perform of both hbv-d and swim are similar or even better than the ann model.",the assess is done by use databas of differ tempor resolut and by further examin the applic of swim for differ catchment sizes.,"in view of climat chang modelling, hbv-d and swim might be integr in a dynam atmosphere-water-cycl model rather than the ann model due to their use of observ physic link instead of artifici relat within a black box","the ann model can be appli at ani tempor scale a it establish an artifici precipitation-runoff relationship for various time scale by onli use month precipitation, temperatur and runoff data."
10.1016/j.jhydrol.2013.12.013,Rainfall organization control on the flood response of mild-slope basins (2014),"specifically, the first moment exhibit a linear relationship with the differ in time between lump and distribut rainfal forcing.","furthermore, the tar river basin is divid into four nest sub-basin rang from  km() to  km(), in order to investig the scale depend of results.","the analysi show that the catchment scale storm veloc is scale depend in term of variabl and rainfal depend in term of it value, assum typic small values.","accordingly, the error in dispers of simul hydrograph between lump and distribut rainfal forc is relat insensit to the catchment scale storm velocity, which is attribut to the spatial variabl of rout and hillslop veloc that is not account by the conceptu framework use in this study.",
10.1002/hyp.1306,Appropriate vertical discretization of Richards' equation for two-dimensional watershed-scale modelling (2004),"result indic that to simul hydrolog flux accur at both watersh small vertic cell sizes, of the order of  cm, are requir near the soil surface, but not throughout the soil column.","a number of watershed-scal hydrolog model includ richard equat (re) solutions, but the literatur is spars on inform a to the appropri applic of re at the watersh scale.",an essenti element of the numer solut of re is that the solut converg a the spatial resolut increases.,"test to determin if the requir discret is strong a function of domin runoff product mechan are conduct use data from two veri differ watersheds, the hortonian goodwin creek experiment watersh and the non-hortonian muddi brook watershed.","in this study, spatial converg studi are conduct use the two-dimensional, distributed-parameter, grid surfac subsurfac hydrolog analysi (gssha) model, which solv re to simul vados zone fluxes."
10.5194/nhess-18-2717-2018,Reconstruction and simulation of an extreme flood event in the Lago Maggiore catchment in 1868 (2018),"nevertheless, such a paradigm wa adopt by polici maker follow the  flood, and use to implement nationwid afforest polici and hydraul structures.","we ass the damag and societ impacts, a well a the atmospher and hydrolog driver use documentari evidence, observ and novel numer weather and runoff simulations.",the greatest damag wa concentr close to the alpin divid and lago maggiore.,"), extrem precipit rate (max.",dynam downscal indic high freez level (ma.
10.1080/02508060.2013.747418,"International river basin organizations: variation, options and insights (2013)","the result provid a set of option for futur irbos, and serv to ground-truth and nuanc theoret divis between differ type of organ in transboundari basins.",,,,
10.1016/j.jhydrol.2011.03.008,"Effect of beaver dams on the hydrology of small mountain streams: Example from the Chevral in the Ourthe Orientale basin, Ardennes, Belgium (2011)",the discharg exceed  day in a year) of the ourth orient wa .,our find indic that there is a signific lower of discharg peak in the downstream river reach due to the effect of the beaver dams.,"ha beaver dam system on the chevral river, and chang in water level within the system of six dam were monitored.","nevertheless, more studi are need to ass the effect of beaver dam in flood mitig at the scale of sub-basins.",m() s(-) befor beaver dam instal and .
10.15244/pjoes/83615,"Coupling Analysis of Connectivity between Coarse Sediment Source Areas and Deposition Area in the Yellow River, China (2019)","as a coupl river system, watersh manag in sediment sourc area may influenc downstream reach.","at the zonal scale, the tempor scale over which chang in hillslop occur also differ, a wsr in the imi and myr dure the non-flood season may also contribut to deposit reduct in the myr and lyr.","analysi show that, at the zonal scale, the connect between wsr in differ zone and deposit reduct in differ river reach differs.","experienti fit model for each river segment (imr, myr, and lyr) are loos link to investig the coupl relationship between sourc area and deposit area.","wsr in tributari of the imr may benefit the local channel (imr) with a prioriti ratio, and wsr in the stem channel of the imr may benefit both the local (imr) and the lower (lyr) channel with almost the same magnitude."
10.1016/j.rse.2016.07.005,A morphology independent methodology for quantifying planview river change and characteristics from remotely sensed imagery (2016),remot sens imageri of river ha long serv a a mean for character channel properti and detect of planview change.,these method have limit applic to mani of the earth river with complex multi-channel planforms.,"to date, the major of gis and autom analysi of planview chang in river from remot sens data ha been develop for single-thread meander river systems.",scream wa develop and test on river with divers and complex planform morpholog in imageri acquir from a rang of observ platform with vari spatial resolutions.,scream ha the potenti to provid data for both the quantit examin of the control on eros rate and for the comparison of these rate across river system rang broad in size and planform morphology.
10.1029/2000WR000188,The effect of temporal variations in rainfall on scale dependency in runoff coefficients (2002),these result suggest that the combin of time-vari rainfal intens dure an event and run-on infiltr can provid an altern to spatial variat in infiltr a an explan for the scale-depend of runoff coeffici that ha been observ in the field.,the result impli that a better understand of the tempor variabl of rainfal intens is import in both understand field measur and develop robust model of overland flow.,[] a seri of numer experi wa carri out to test the hypothesi that tempor variabl of rainfal intens dure a storm can caus the common observ decreas in runoff coeffici with increas slope length.,overland-flow model which simpli use the mean rainfal intens are also shown to underpredict the runoff quit dramatically.,sensit analysi show that the scale depend of measur runoff coeffici is most sensit to the infiltr paramet of the slope.
10.5194/hess-17-2195-2013,Radar subpixel-scale rainfall variability and uncertainty: lessons learned from observations of a dense rain-gauge network (2013),this network wa establish for a detail explor of the uncertainti and error regard rainfal variabl within a common pixel size of data obtain from remot sens system for timescal of  min to daily.,db for the daili scale.,the analysi of the radar error and uncertainti suggest that a tempor scale of at least  min should be use for hydrolog applic of the radar data.,db for  min timescal to .,"the increas use of radar and satellit data in hydrolog applications, due to the spars distribut of rain gaug over most catchment worldwide, requir further our knowledg of the uncertainti of these data."
10.1002/2013WR013803,Using queuing theory to describe steady-state runoff-runon phenomena and connectivity under spatially variable conditions (2013),"use this approach we report simpl analyt express deriv from the queu literatur that quantifi the total runoff under steady-st condit from a spatial variabl tilt -d plane, and the runoff produc by the area connect with the lower boundari of the plane under these conditions.",runoff-runon occur when spatial variabl infiltr capac result in runoff generat in one locat potenti infiltr downslop in an area with higher infiltr capacity.,"to illustr the influenc of spatial variabl and runoff-runon on net infiltr and runoff generation, we use both (i) field rainfal simul on soil with a high infiltr capac and (ii) numer rainfall-runoff-runon simul over a spatial variabl area.","we argu that given some simplifi assumptions, the runoff-runon phenomenon can be repres by queu theory, well known in the literatur on stochast processes.","the queu theori model is shown to be consist with field observ of runoff; however, the approach requir some simplifi assumpt and restrict that may negat the benefit of the report analyt solutions."
10.1080/02626667.2019.1570210,LASSO as a tool for downscaling summer rainfall over the Yangtze River Valley (2019),it wa also found that lasso perform better than princip compon regression.,"base on the shrinkag of coeffici of the model, lasso can provid spars model with mani coeffici be zero.",geopotenti height at -hpa wa use a the predictor set.,the least absolut shrinkag and select oper (lasso) ha been use to downscal month rainfal in summer over the yangtz river valley.,
10.1016/S0022-1694(01)00446-2,A spatial rainfall generator for small spatial scales (2001),"data of a dens network of rain gaug at antwerp, enclos  rain cell in  rain storm are use to deriv such description.",a stochast spatial rainfal generat is develop for use at the small spatial scale of urban and small hydrograph catchments.,the generat is base on a spatial rainfal model of the conceptu and hierarch type.,for separ of the rain cell in the rainfal time series.,for applic at small spatial scales.
10.5194/nhess-9-957-2009,Cyclogenesis in the Mediterranean basin: a diagnosis using synoptic-dynamic anomalies (2009),cyclogenesi start over the western mediterranean sea and wa trigger by the approach of a pre-exist upper trough over a lower frontal zone.,this work deal with the hypothesi that synoptically-driven heavi rain in the mediterranean region are connect with the occurr of synoptic-dynam anomalies.,the period of heavi rain in both the mediterranean region and central europ were characteris by the occurr of anomali that creat synoptic-scal condit favour for trigger and sustain heavi rains.,"the event wa first accompani by heavi convect rain in northern itali and later by heavy, widespread and steadi rain of non-convect charact in central europe.",we investig this hypothesi by conduct a diagnost studi of a cyclogenesi event from - juli .
10.1007/s11269-011-9831-0,Small Catchment Agricultural Management Using Decision Variables Defined at Catchment Scale and a Fuzzy Rule-Based System: A Mediterranean Vineyard Case Study (2011),physic base hydrolog model are increas use to simul the impact of land use chang on water and mass transfers.,"the simul result were use to generat fuzzi linguist rule to predict the runoff coefficient, a comput by the physic model from the decis variables.",the fuzzi rule-bas model wa abl to reproduc the hydrolog output with good accuraci (r() = .).,this studi aim to show that it is possibl to defin a reduc number of decis variabl and rule to synthesis numer simul carri out through a physic base model.,"the scenario were characteris by four catchment-scal decis variabl relat to agricultur practices: the proport of the area of non agricultur land, the proport of the area subject to full chemic weed practic (with the complement be mechan weeding), the spatial arrang of the practic base on the distanc to the outlet and the initi soil moistur content."
10.1007/s00477-010-0415-y,Prediction of daily rainfall state in a river basin using statistical downscaling from GCM output (2011),the methodolog is test for the mahanadi river basin in india.,"the cart model is then train to establish relationship between the daili rainfal state of the river basin and the standardized, dimensionally-reduc nation center for environment prediction/n center for atmospher research (ncep/ncar) reanalysi climat data set.",the k-mean cluster is use to deriv the daili rainfal state from the histor daili multi-sit rainfal data.,"the relationship thus develop is appli to the general circul model (gcm)-simulated, standardized, bias free large-scal climat variabl for predict of rainfal state in future.",
10.1007/s10584-012-0669-0,Assessing future climatic changes of rainfall extremes at small spatio-temporal scales (2013),tempor and spatial characterist of output from three differ rcm simul with  km resolut are compar to point rainfal extrem estim from observ data.,the physic process behind convect rainfal extrem generat a distinct spatial inter-sit correl structur for extrem events.,this make convect storm the domin rainfal type in relat to urban flooding.,"two echam forc simul show similar increas in the occurr of rainfal extrem of over a -year period, but signific differ chang in the magnitudes.",major impact of an increas pluvial flood risk are expect to occur at hour and sub-hour resolutions.
10.1002/2016WR020097,How are streamflow responses to the El Nino Southern Oscillation affected by watershed characteristics? (2017),"we appli an ensembl of regress techniqu to describ relationship between variabl in enso activ and streamflow a a function of watersh characterist including: hydroclimate, topography, geomorphology, geograph location, land cover, soil characteristics, bedrock geology, and anthropogen influences.","to this end, we examin relationship between variabl in enso activ and streamflow for  watersh across the contermin u.s. from  to  use a novel approach to account for the intermediari role of precipitation.","we found that variabl in watersh scale enso-streamflow relationship wa strong relat to factor including: precipit time and phase, forest cover, and interact between watersh topographi and geomorphology.","these, and other influenti factors, share in common the abil to affect the partit and movement of water within watersheds.","our result demonstr that the conceptu of watersh a signal filter for hydroclim inputs, common appli to short-term rainfall-runoff responses, also appli to long-term hydrolog respons to sourc of recurr climat variability."
