DOI,title,1,2,3,4,5
10.1016/S0022-1694(03)00066-0,A disaggregation scheme for soil moisture based on topography and soil depth (2003),result for a small water catchment in south-eastern australia show satisfactori reproduct of the local soil moistur pattern use a combin of topographi and soil depth information.,rescal show that a good correl is obtain when averag the simul and observ soil moistur over a length of  m.,this paper report on a new soil moistur disaggreg scheme base on topographi and soil depth information.,"lump valu of near-surfac and deep soil water content are then disaggreg at local scale use simpl relationship between mean quantities, local topographi and soil depth information.","due to subgrid variabl and differ between the simul and observ scale (the digit elev model pixel versus the point measurement), the point-to-point comparison between observ and simul show a poor correlation."
10.1021/es0608343,Zinc coordination to multiple ligand atoms in organic-rich surface soils (2006),"linear combin fit (lcf) analysi of xane spectrum collect for bulk soil (zn-xanes) and mu m-region (zn-mu-xanes) within soil particl suggest zn bond to oxygen-, nitrogen-, and sulfur-funct group in these sulfur-, nitrogen-, and zinc-rich organ surfac soils.","this may explain in part whi metal partit coeffici (k-d) are general higher in organ soils, and whi the toxic threshold for total metal concentr are higher in organ than in miner soils.","we found the distribut of element within soil particl to be heterogeneous; however, some element are consist co-located.",the averag bond environ of zn wa also probe for bulk soil use xanes.,"the xane spectrum of all bulk soil and of all mu m-region except for the wetland soil (g), where zns wa the most signific constituent, were best fit by the zn-arginin refer compound and therefor seem to indic zn bond to nitrogen."
10.1080/07011784.2017.1383188,Importance of soil organic carbon in near-surface soil water content estimation: A simple model comparison in dry-end Canadian Prairie soils (2017),linear regress were develop to predict time-averag swc from soc in the surfac  cm of  cropland field dure smapvex when averag across three wet ranges.,the single-vari soc equat wa equal viabl in rmse and delta aic to the other model on sand soils.,the measur swc on the five sampl date in  wa compar to swc estim for those date from () the single-paramet regress equat from soc dure smapvex dri day (psoc); () a decay formula (% reduct of a declin balance) (pdm); and () a model base on field mean soc with daili comput (psocm).,the two-paramet model (pdm) had the lowest rmse and most favor delta aic score for mean swc of the five sampl date over all fields.,both daili iter model ( and ) requir initi field capac and rainfal data from  april.
10.1016/j.catena.2016.09.016,Influence of topography on soil organic carbon dynamics in a Southern California grassland (2017),they like reflect the potenti for soc stabil via interact with soil miner surfaces.,thirteen soil core were sampl at repres landscap posit with a histori of intens erosion.,"in this study, we investig the relationship between terrain attribut and quantiti and spectroscop characterist of soc for a hillslop system in southern california.","specifically, moder slope (<%) combin with concav profil and plan curvatur led to greater soc accumulation.","our find emphas the role of specif terrain attribut rather than hillslop posit alon in influenc the dynam of soc and it quality, inform that can be also relev in inform manag and restor practices."
10.1016/j.ecoleng.2008.12.029,Bio-mediated soil improvement (2010),"follow an overview of the process, altern biolog process for induc calcit precipit are identifi and various microscopi techniqu are use to ass how the pore space volum is alter by calcit precipitation, the calcit precipit is distribut spatial within the pore space, and the precipit calcit degrad dure loading.",potenti advantag and envis applic of bio-medi soil improv are identified.,"new, excit opportun for util biolog process to modifi the engin properti of the subsurfac (e.g.","enabl by interdisciplinari research at the confluenc of microbiology, geochemistry.",non-destruct geophys process monitor techniqu are describ and their util explored.
10.1016/j.jhydrol.2015.04.019,Linking evaporative fluxes from bare soil across surface viscous sublayer with the Monin-Obukhov atmospheric flux-profile estimates (2015),"the monin-obukhov similar theori (most) provid the theoret basi for mani ""atmospheric-based"" method (such a eddi covari and flux-profil methods) that are wide use for quantifi surface-atmospher exchang processes.","notwithstand the success of these atmospheric-bas methods, they often leav a gap at the immedi vicin of terrestri surfac where flux emanate.",this studi (for bare soil) establish formal link between these two approach therebi offer a physic base lower boundari condit (bc) for flux-profil method while improv the top bc for surfac bl-base formul to includ atmospher stability.,the modifi lower bc for flux-profil relationship link characterist of dri evapor surfac consid nonlinear between wet and evapor flux and obviat relianc on both profil measur and empir surfac resistances.,
10.1002/eco.1472,Soil clay influences Acacia encroachment in a South African grassland (2014),"the spatial variat of soil properti and especi soil textur may modifi the properti of hydraul conductivity, and the avail of soil water and miner nutrients, which in turn may affect the spatial distribut of encroach trees.","we were interest in the associ of soil properti with the phenomenon of tree encroachment, where tree increas in densiti at the expens of grasses.","for all other size class from medium tree to seedlings, tree densiti decreas with increas ec.",this suggest that high clay content at depth associ with high ec valu may prevent the establish and/or surviv of tree and influenc the spatial distribut of a.sieberiana.,"through the develop of a geophys method (slingram) use an electromagnet devic em and bayesian inversion, we were abl to accur map soil electr conduct (ec) of a luvisol in a grassland of south africa."
10.1016/j.envsci.2012.06.007,Evaluating nutrient source regulations at different scales in five agricultural catchments (2012),at farm and field scale larg spatial variabl in soil p fertil level due to poor manur and fertilis distribut wa evident.,the multi-scal approach employ in this studi allow a full spatial and tempor realis of sourc and an appreci of the manag constraint which underli nutrient manag decis on farms.,link the effect of agricultur practic to impact on water qualiti is a challeng task in term of decid on appropri measur scales.,the european union (eu) nitrat direct constrain nitrogen (n) and phosphorus (p) use and manag on agricultur land with the expect that better nutrient sourc manag will improv water quality.,"the applic of critic sourc area manag also need to be considered; signific differ were shown between soil p attenu and loss for differ soil type across these catchments, for which the regul do not discriminate."
10.1007/s12665-014-3069-0,Spatial evaluation of phosphorus retention in riparian zones using remote sensing data (2014),a modifi soil and plant p model wa use to simul the soil p cycl of a riparian zone in a temper continent monsoon climat in northern china.,"previous research ha shown that riparian zone play an import role, and that land use ha an import effect, on phosphorus (p) retention.",high coeffici of determin (r ) between simul and observ valu indic that the model provid reliabl results.,"the spatial distribut of soil eros demonstr that the soil eros came primarili from high-intens agricultur land in the western and central areas, while the northern and eastern studi regions, which were le affect by human activity, experienc relat slight soil erosion.","from the point of view of p pollut prevention, the spatial structur of riparian zone and the spatial distribut of land use around the guant reservoir are thus not favorable."
10.1002/ldr.781,Estimation of soil salinity in semi-arid land using a geostatistical model (2007),this kind of methodolog is demonstr a a use tool for environment land management.,"geostatist techniqu that analys and describ the spatial depend and quantifi the scale and intens of the spatial variation, provid spatial inform for local estim of soil salinity.",environment variabl usual show spatial depend among observ which is an import drawback to tradit statist methods.,,
10.1016/0341-8162(94)90058-2,EFFECTS OF ROCK FRAGMENTS ON SOIL-EROSION BY WATER AT DIFFERENT SPATIAL SCALES - A REVIEW (1994),"the soil surfac area which is cover by a singl rock fragment, and at the macroplot scale, i.e.","upland area where both interril and rill eros take place, rock fragment at the soil surfac have a negat effect on sediment yield.",the scatter of the data indic that a given rock fragment cover can have differ effici in reduc interril and rill sediment yield depend on the vari intens of the hydrolog and eros subprocesses.,particular attent is paid to the effect of rock fragment cover on the intens of soil eros processes.,this paper review the various effect of rock fragment on soil eros by water.
10.1016/j.scitotenv.2006.03.027,Migration of fallout radiocaesium in a grassland soil from 1986 to 2001 - Part 1: Activity-depth profiles of Cs-134 and Cs-137 (2006),cm in  to .,part ii: evalu of the activity-depth profil by transport models.,this indic that at the studi site the migrat data of chernobyl-deriv cs- can be estim by those of total cs-.,"at ten sampl date between  and , the activ densiti of cs- and cs- wa determin in various soil layer down to  cm depth.",the percentag depth distribut of cs- and cs- were rather similar.
10.1002/2013WR015015,Identifying sampling locations for field-scale soil moisture estimation using K-means clustering (2014),point within the field are cluster base upon topograph and soil data and the point repres the center of those cluster are identifi a the critic sampl points.,this studi us k-mean cluster to find critic sampl point to estim field-scal near-surfac soil moisture.,use an electromagnet induct map a a proxi for soil data signific improv the estim over those obtain base on topographi alone.,"the cluster approach on soil and topographi data result in field-scal averag moistur estim that were a good or better than rsa, but without the need for exhaust presampl of soil moisture.",
10.1016/j.agwat.2018.07.033,The performance and behavior of land drainage systems and their impact on field scale hydrology in an increasingly volatile climate (2018),groundwat drainag design general maintain a deeper mean water tabl depth (.,m) dure the studi period.,m) than shallow design (.,"all system reduc the overal period of waterlog and improv the condit for both the product and util of the grassland they drain, although tempor variat in agronom paramet are like to be more pronounc in shallow designs.",the function capac of each land drainag system wa inher different.
10.1007/s00484-014-0875-8,A mobile system for quantifying the spatial variability of the surface energy balance: design and application (2015),"the propos devic wa develop to bridg between the spatial scale of satellite/airborn remot sens and fixed, stationari tower-bas measur with an emphasi on micrometeorological, catchment hydrolog and landscape-ecolog research questions.","data are acquir by a battery-pow data logger, which is mount on a backpack togeth with the auxiliari sensors.","the key element of the mobil devic is a handheld four-compon net radiomet for the quantif of net radiation, albedo and infrar surfac temperature, which is complement with measur of air temperature, wind speed, soil temperatur and soil water content.",we present a mobil devic for the quantif of the small-scal (a few squar meters) spatial variabl in the surfac energi balanc compon and sever auxiliari variabl of short-statur (< m) canopies.,
10.1080/02626667.2014.904964,Integrating lysimeter drainage and eddy covariance flux measurements in a groundwater recharge model (2015),"annual recharg estim from model d wa ,  and  mm for three calendar year ,  and , respectively.","dure the grow season of ,  and , etwb(lys) (,  and  mm, respectively) wa in good agreement with etec (,  and  mm).",field-scal water balanc is difficult to character becaus control exert by soil and veget are most infer from local-scal measur with relat small support volumes.,"this studi quantifi heterogen of soil deep drainag (d) in four .-m() repack lysimeters, compar evapotranspir from eddi covari (etec) and mass balanc residu of lysimet (etwb(lys)), and model d to estim groundwat recharge.",eddi covari flux and lysimet have been use to infer and evalu field-scal water balanc becaus they have larger footprint area than local soil moistur measurements.
10.2136/vzj2017.07.0145,Soil Variability and Biogeochemical Fluxes: Toward a Better Understanding of Soil Processes at the Land Surface (2017),the main progress ha been the identif of differ control on soil moistur and biodegrad rate depend on the scale of the studi a well a the import depend of the spatial and tempor variabl of biogeochem flux on dynam properti such a veget and weather variables.,"in this sense, there still exist a lack of knowledg in topic such a the scale depend of the spatial and tempor variabl of the control on soil moistur and biodegrad rate and the dynam behavior of flow and transport model parameter, and it associ with the presenc of roots.",,,
10.1029/2011WR011518,Seasonal and event dynamics of spatial soil moisture patterns at the small catchment scale (2012),"use new high detail data, this research aim to examin season and event-scal spatial soil moistur dynam in the topsoil and subsoil of the small spruce-cov wustebach catchment, germany.","in the subsoil, tempor dynam were diminish due to soil water redistribut process and root water uptake.","to accomplish this, univari and geo-statist analysi were perform for a  year long -d data set obtain with the wireless sensor network soilnet.","this wa control by multipl factor includ soil properties, topography, meteorolog forcing, vegetation, and groundwater.","observ scatter in topsoil sd theta((theta) over bar) wa explain by season and event-scal sd theta((theta) over bar) dynamics, possibl involv hysteresi at both time scales."
10.2136/vzj2013.05.0090,Biophysics of the Vadose Zone: From Reality to Model Systems and Back Again (2013),"it is now possibl to see insid soil at micromet resolut in three dimensions, either by the use of noninvas imag techniqu on intact soil or a model transpar soil with the same refract index a water.","this articl review recent research, focus on the limit impos by the complex of soil, the use of model system to understand processes, new technologies, and the understand of how biolog chang soil structure.","a major challeng for futur research is gain a quantit understand of how soil biolog chang structur and incorpor this knowledg with studi of soil biodiversity, microbi functions, and root-soil interactions.","research use model system to mimic natur structure, such a rough planar surfac or pack columns, ha made it possibl to demonstr and quantifi microbi interact at veri small spatial scales, includ the coexist of compet microb and the invas of soil pore by organ that should be too larg to fit.","biolog and physic interact in unsatur soil, the vados zone, have receiv a surg of research interest over the past sever years."
10.1016/j.advwatres.2006.05.006,"Spatial patterns from EOF analysis of soil moisture at a large scale and their dependence on soil, land-use, and topographic properties (2007)","this eof is still most close relat to the percent sand, but the percent clay is unimportant.","to test this hypothesis, an empir orthogon function (eof) analysi is conduct use data from the  southern great plain field campaign.","characteristics, relat to land use and topographi are le correl with the spatial and tempor variat of soil moistur in the rang of scale considered.","when consid the tempor anomalies, one eof explain % of the variance.","when consid the spatial soil moistur anomalies, one spatial structur (eof) is identifi that explain % of the variance, and three such structur explain % of the variance."
10.1016/j.compag.2004.11.002,Characterizing soil spatial variability with apparent soil electrical conductivity I. Survey protocols (2005),"spatial character of the variabl of soil physico-chem properti is a fundament element of (i) soil qualiti assessment, (ii) model non-point sourc pollut in soil, and (iii) site-specif crop management.",,,,
10.1117/12.2241042,Continuous data assimilation for downscaling large-footprint soil moisture retrievals (2016),"generally, the measur scale for soil moistur is found to be differ from the model scale for these processes.",this enabl nudg of the model output toward valu that honor the coars resolut dynam while still be generat at the fine scale.,"applic of this approach is like in generat fine and intermedi resolut soil moistur field condit on the radiometer-based, coars resolut product from remot sens satellites.",reduc this mismatch between observ and model scale in necessari for improv hydrolog modeling.,"result show that the approach is feasibl to generat fine scale soil moistur field across larg extents, base on coars scale observations."
10.1016/0167-8809(91)90111-A,A NEW DAWN FOR SOIL BIOLOGY - VIDEO ANALYSIS OF ROOT SOIL MICROBIAL FAUNAL INTERACTIONS (1991),"borescopes, minihizotron and soil biotron are well-suit to studi event at the intermediate, millimeter-minut spatiotempor scale of fine roots, fungi and invertebrates.","imag analysi is especi valuabl in visual the spatial relationship of root and their biota, and in quantifi growth, feed and turnov rates.",the micron-second bacteri scale is best known becaus it is amen to standard microbi techniques.,,
10.5194/hess-14-505-2010,Contribution of soil moisture feedback to hydroclimatic variability (2010),"we also confirm that synopt variat in soil moistur have a substanti impact on the mean climat state, becaus of the nonlinear of the depend of evapotranspir on soil moisture.","while a varieti of model experi and analysi of observ have explor the impact of soil moistur variat on climate, it is not yet clear how larg or detect soil moistur feedback is across spatial and tempor scales.","we find that includ dynam soil moistur increas the interannu variabl of season (summer and fall) and annual temperature, precipitation, and cloudiness.",dynam soil moistur tend to decreas the correl length scale of season (warm-season) to annual land temperatur fluctuat and increas that of precipitation.,"dynam soil moistur increas the persist of temperatur anomali from spring to summer and from summer to fall, and make the correl between land precipit and temperatur fluctuat substanti more negative."
10.2134/jeq1998.00472425002700040025x,Spatial and temporal variability of phosphorus retention in a riparian forest soil (1998),"the relationship between epc and fe-ox and al-ox wa describ by a hyperbol function for mwd and pd soil, but not for spd soil.",riparian zone remov p from surfac runoff and can act a filter of nonpoint sourc (nps) p pollut for surfac waters.,"the equilibrium p concentr at zero sorption (epc) wa determin for each sampl point (lower epc, = higher p retent capacity).",low epc valu - high p retent capac - in mwd and pd soil correspond with high fe-ox and al-ox values.,"mg p l-, respect for pd soil."
10.2134/jeq2012.0397,Centimeter-Scale Spatial Variability in 2-Methyl-4-Chlorophenoxyacetic Acid Mineralization Increases with Depth in Agricultural Soil (2013),"a patchi spatial distribut of miner activ wa observ from right below the plow layer and in the subsoil, with a few clear defin activ zone surround by area devoid of miner activity.",the heterotroph microbi popul and specif mcpa degrad decreas - to -fold from the plow layer to a depth of  cm.,,,
10.1023/B:BIOG.0000031047.12083.d4,Landscape- and field-scale control of spatial variation of soil properties in Mediterranean montane meadows (2004),"the result point to three type of model that explain the gradient of soil chemic composition: () a predomin biotic control of carbon and nitrogen, () a predomin abiot control of acidity, and () a combin biotic and abiot control of total ionic content.",soil properti of terrestri ecosystem are control by a varieti of factor that oper at differ scales.,"we test the role of abiot and biotic factor that potenti influenc spatial gradient of total ion content, acidity, carbon, total nitrogen, and total phosphor in topsoil.",climat had no direct influenc on the analyz gradients; all effect of climat were indirect through plant communiti composit and/or soil moisture.,no direct or indirect effect explain the gradient of phosphorous.
10.1007/s00254-007-1107-x,Spatial variability of soil available Zn and Cu in paddy rice fields of China (2008),this studi is to investig the spatial pattern of soil avail zn and cu in paddi rice fields.,proper manag of micronutri requir an understand of the variat of soil micronutri across the fields.,"base on the above, macroscop region manag of soil avail micronutri and the implic to potenti risk were discussed.","as a sourc of nutrient supplements, the defici or excess of micronutri in soil is direct connect to the plant uptak and, thereby, status of micronutri in the human population.",geostatist semivariogram analysi indic that the avail zn and cu were best fit to a spheric model with a rang of .
10.1007/s10661-017-6212-z,Spatial downscaling of soil prediction models based on weighted generalized additive models in smallholder farm settings (2017),spatial downscal can make use of access soil inform at relat coars spatial resolut to provid valuabl soil inform at relat fine spatial resolution.,"by incorpor fine spatial resolut spectral index in the downscal process, the soil downscal map not onli conserv the spatial inform of coars spatial resolut soil map but also depict the spatial detail of soil properti at fine spatial resolution.",the object of this research wa to disaggreg the coars spatial resolut soil exchang potassium (k-ex) and soil total nitrogen (tn) base map into fine spatial resolut soil downscal map use weight general addit model (gams) in two smallhold villag in south india.,the result of this studi demonstr differ between the fine spatial resolut downscal map and fine spatial resolut base map is smaller than the differ between coars spatial resolut base map and fine spatial resolut base maps.,
10.1016/j.jhydrol.2016.05.050,Simultaneous soil moisture and properties estimation for a drip irrigated field by assimilating cosmic-ray neutron intensity (2016),"in this work, synthet neutron intens were use to remov the bias of simul soil moistur content or updat soil hydraul properti (togeth with soil moisture) in the communiti land model (clm) use the local ensembl transform kalman filter.","after adjust soil moistur content by assimil neutron intensity, the irrig requir were calcul base on the water deficit method.",the novel aspect of this work is that synthet measur neutron intens wa use for real time updat of soil state and soil properti (or soil moistur bias) and posterior use for the real time schedul of irrig (data assimil base real-tim control approach).,"a seri of experi wa done with differ combin of state, paramet and bias estim in combin with irrig scheduling.",assimil of crp neutron intens improv soil moistur characterization.
10.1016/j.compag.2014.02.011,"Integrated sensing of soil moisture at the field-scale: Measuring, modeling and sharing for improved agricultural decision support (2014)","assimil data can, then, be fed into predict model to generat refer crop growth curv and predict regionally-specif yield potentials.","sensor model language, an inter-oper metadata format, wa use to creat document for the sensor system and sens components.",chang climat condit will requir new crop to be adapt to a chang agricultur environment.,"this work discus a set of key recommend for monitor field-scal soil moistur dynam for integr with remot sens and models, including: () improv in situ sens technolog that would allow for le restrict soil moistur measurements.","however, integr sens requir interag cooperation, common data process standard and long-term, time access to data."
10.1016/S0022-1694(98)00101-2,Modelling soil water dynamics and evapotranspiration for heterogeneous surfaces of the steppe and forest-steppe zones on a regional scale (1998),analysi of the result obtain show that take into account the spatial variabl allow one to :() reduc the valu of root-mean-squar deviat between observ and calcul area-averag soil water storag from  to  mm; () obtain the tempor variat of spatial variabl of soil water storage; () draw a conclus that area-averag evapotranspir can be overestim by approxim % without account for spatial heterogeneity.,a first version of a dynamical-stochast model which take into account the spatial variabl of the aforement factor on a region scale is presented.,a comparison of simul and observ valu of area averag water storag in the top  m soil layer and their spatial variabl for the kiev and kursk region situat in the forest-stepp zone of the former soviet union ha demonstr satisfactori agreement.,"in addition, it wa found that current spatial variabl of soil water storag is main affect by current variabl of precipit and leaf area index rather than the variabl of initi soil water storage.","the model allow one to calcul tempor variat of statist paramet of spatial distribut of soil water storag (namely, area-averag value, standard deviat and even function of distribution) use the two first statist moment of initi soil water storage, current precipit and current leaf area index."
10.1111/j.1747-0765.2006.00043.x,Effect of rice cultivar on CH4 production potential of rice soil and CH4 emission in a pot experiment (2006),"to expand our understand of how mpp wa affect in soil grown with differ rice cultivar (yanxuan,  and ) and it consequ on ch emission, the chang pattern of mp-r wa elucid in the present study.",mu g ch kg((d.w.s))(-) h(-)).,"methan product potenti (mpp) of rice soil, defin here a the mean valu of methan product rate (mp-r) of rice soil over a given period in which the substrat for methanogenesi is presum depleted, signific affect ch emiss to the atmosphere.",on a tempor scale of the repres rice grow stage (i.e.,"yanxuan and  soil had a similar mp-r chang pattern, which wa distinct from  soil."
10.1029/2004WR003835,Characterization of footprint-scale surface soil moisture variability using Gaussian and beta distribution functions during the Southern Great Plains 1997 (SGP97) hydrology experiment (2005),"high variabl in the midrang is attribut to the multimod of soil moistur pdfs, which appar result from fraction precipit within the footprint-scal fields.","singl gaussian, singl beta, and mixtur of two gaussian distribut were util to fit observ footprint-scal soil moistur distributions.",implic of this studi for the valid spaceborn remot sens soil moistur estim and for parameter of subgrid-scal surfac soil moistur content in land surfac model are discussed.,"under the observ wet conditions, soil moistur variabl general peak in the midrang of mean soil moistur content and decreas toward the wet and dri ends, while in the midrang it wa more wide distributed.",
10.1016/j.advwatres.2012.08.007,"Assimilation and downscaling of satellite observed soil moisture over the Little River Experimental Watershed in Georgia, USA (2013)","through sensit experiments, it is shown that data assimil acceler the moistur redistribut compar to the model integr without assimilation, a surfac soil moistur updat are effect propag over the entir profile.",it is illustr how surfac soil moistur assimil affect the deeper layer soil moistur and other water budget variables.,"in the absenc of data assimilation, the atmospher condit (especi the ratio of evapotranspir to precipitation) control the model state balancing.","in both cases, a first order a priori forecast bias correct is applied.","valid against in situ observ show that both enkf algorithm improv the soil moistur estimates, but the -d enkf algorithm better preserv the spatial coherence."
10.1016/j.atmosenv.2004.09.028,"The utility of Hayashi's quantification theory for assessment of land surface indices in influence of dust storms: a case study in Inner Mongolia, China (2005)","a clear evid is that the combin contribut of soil moistur and hard in dust emiss is .% of that of total contribut of wind speed, approxim the same a that of wind speed.",this theorem could provid the obvious numer materi about multi-factor cause-effect relationship for decis make and is use in the quantif assess for factor impact dust storm dure the studi period.,"the author determin the threshold valu from the influenc in differ land pattern on dust emiss process by discrimination, quantit describ the integr influenc of wind speed and soil moistur a well a soil hard impact on dust storm use hayashi quantif theori type , and also discuss the relat problem of potenti error in the data sets.",this paper select erlianhaot of inner mongolia in northern china a a studi exampl and compil the data of land surfac condit of soil moistur and hard a well a the data of dust storm and wind dure -.,"it is difficult to conduct the assess of dust storm under the influenc of land surfac index with accur statist theori in the dust sourc region of china due to problems, especi those that emerg in the data of land surfac that ha no accur data for soil moistur and hard from meteorolog records, no quantit data for dust emiss and a defici proper theori use the capac to combin quantit data with qualit data."
10.2136/vzj2011.0088,Using Dye Tracer for Visualization of Preferential Flow at Macro- and Microscales (2012),the dye distribut in the soil matrix wa uneven a well.,result indic a multimod charact of preferenti flow in this soil.,"while preferenti flow in the haplic luvisol wa caus by soil aggreg and biopores, preferenti flow in the haplic cambisol wa caus onli by biopores, larg soil fractures, and incorpor straw material.",uneven distribut wa caus by hierarch pore size distribut of the soil matrix.,this studi focus on the visual of preferenti flow in a haplic luvisol and haplic cambisol and their horizon by perform field pond dye infiltr experiments.
10.1016/j.jhydrol.2006.10.024,Uncertainty in predicting soil hydraulic properties at the hillslope scale with indirect methods (2007),"the uncertainti of soil water retent predict due to the model error is a much a or more signific than the uncertainti associ with the estim input, even for a relat coars sampl resolution.",the analysi is carri out on a -km-long experiment hillstop in south italy.,sever hydrolog applic requir the characteris of the soil hydraul properti at larg spatial scales.,predict uncertainti are much more import when ptf are appli to estim the satur hydraul conductivity.,"pedotransf function (ptfs) are be develop a simplifi method to estim soil hydraul properti a an altern to direct measurements, which are unfeas for most practic circumstances."
10.1002/ldr.2932,Plant growth and oil contamination alter the diversity and composition of bacterial communities in agricultural soils across China (2018),the dynam of microbi divers in respons to biotic and abiot disturb provid a sensit indic for evalu the potenti stabil and degrad of soil in agro-ecosystems.,a greenhous experi wa conduct use  agro-soil from  provinc in china.,oil contamin exert stronger effect on the bacteri alpha- and beta-divers than plant growth.,"edaph factor (determinist processes) exert the primari influenc on the assembl of soil microbiom in agricultur fields, wherea geograph factor (stochast processes) were le influential.","among differ sampl sites, communiti dissimilar increas with spatial distance."
10.1111/j.1365-2486.2006.01169.x,Hair of grazing cattle provides an integrated measure of the effects of site conditions and interannual weather variability on delta C-13 of temperate humid grassland (2006),"furthermore, the delta c- of hair and veget on peat soil pastur wa .",community-scal season-mean c- discrimin (delta) exhibit a saturation-typ respons toward season-mean model paw (r()=.,communiti c- signatur were deriv from the delta c- of veget and segment of tail switch hair of cattl grown while graze pastures.,"but, at a given paw, the delta c- of hair wa .",the -year studi wa conduct on pastur exhibit a larg rang of paw capac that were locat on two site types: peat and miner soils.
10.1007/s00254-008-1542-3,"Assesing the effect of an olive mill wastewater evaporation pond in Sousse, Tunisia (2009)",this infiltr ha reach a depth of  m at a distanc of almost  m laterally.,the soil sampl were taken from two bore and compar to those of a control one locat near the pond site.,groundwat sampl were taken on the access and nearest water well to the evapor ponds.,oliv oil is a typic and valuabl agro-industri product in mediterranean countries.,"the result show that the omw infiltr in the subsoil ha affect the ph, ec, organ content, phenol compound and the moisture."
10.1007/BF00766980,CONSTRAINTS ON MASS-BALANCE OF SOIL-MOISTURE DURING IN-SITU VITRIFICATION (1994),it is probabl that some percentag remain within the soil beneath and around the molten isv mass.,"mass and volum balanc constraint are use to deriv a method to indirect estim the volum of: () soil that dehydr and releas water vapor to the off-gas, and () outsid air pull into the off-ga treatment system.","result suggest that, contrari to previous conceptu models, not all water that is vapor reach the surfac and captur by the off-ga treatment system.",these constraint allow u to specul on whether some water may remain in the soil rather than be complet transport into the off-ga system.,the method is test with data from a field-scal test.
10.5194/hess-14-2177-2010,Cross-evaluation of modelled and remotely sensed surface soil moisture with in situ data in southwestern France (2010),the ecmwf ssm estim correl better with the in situ observ than the meteo-fr products.,"at ecmwf, the use of a new data assimil technique, which is abl to use the ascat ssm, improv the ssm and the root-zon soil moistur analyses.","however, the ssm deriv from sim correspond to a thin soil surfac layer and present good correl with ascat ssm estim for the veri first centimetr of soil.",km gridspacing) by tu-wien (vienna univers of technology) over a two year period (-).,the smosmania soil moistur network in southwestern franc is use to evalu model and remot sens soil moistur products.
10.1016/j.scitotenv.2013.04.071,Highly spatially- and seasonally-resolved predictive contamination maps for persistent organic pollutants: Development and validation (2013),"in this work, predict contamin map of the accumul capac of soil were develop at a space resolut of  x  m with a time frame of one day, in a studi area locat in the central alps.","slope of the regress between predict ksa and experiment concentr were use to map the soil contamin for the whole area, take into account soil characterist and temperatur conditions.",a reliabl spatial assess of the pop contamin in soil is essenti for burden studi and flux evaluations.,"in addition, in order to explain the observ low autumn pcb concentr in soil relat to the high k-sa valu of this period, a dynam model of season variat of soil concentr wa develop base on rate paramet fit on measur concentrations.",these map offer the opportun to evalu burden (concentr maps) and flux (emiss maps) with high resolv tempor and spatial detail.
10.3390/hydrology3030028,Spatiotemporal Variations in Snow and Soil Frost-A Review of Measurement Techniques (2016),it is thus import to measur snow and soil frost properti with tempor and spatial scale appropri to improv infiltr process knowledge.,"the main aim with this paper is therefor to review ground base method to measur snow properti (depth, density, water equivalent, wetness, and layering) and soil frost properti (depth, water and ice content, permeability, and distanc to groundwater) and to make recommend for process studi aim to improv knowledg regard infiltr in region with season frost.",this ha led to contradict findings.,larg part of the northern hemispher are cover by snow and season frost.,some studi indic that groundwat recharg respons is scale dependent.
10.1111/j.1365-2486.2007.01415.x,"Microbial soil respiration and its dependency on carbon inputs, soil temperature and moisture (2007)",short-term temperatur chang were appli to the soil period to quantifi temperatur responses.,observ and confound factor associ with som decomposit pattern and it temperatur sensit are summar in the model framework.,this wa done to prevent confound result associ with differ pool of c that would result by expos treatment chronic to differ temperatur regimes.,the studi combin field measur with soil lab incub and end with a model framework base on the result obtained.,"intact soil core were collect at both ecosystems, includ soil with most labil c burnt off, soil with some labil c gone and soil with fresh input of labil c. two treatments, dry-field condit and field capacity, were appli to an incub that last  days."
10.1002/ldr.2195,MODELLING THE IMPACTS OF WILDFIRE ON ASH THICKNESS IN A SHORT-TERM PERIOD (2015),"the result show that  day after the fire, ash wa thinner in high sever areas.","in this research, the effect of a high sever wildfir on ash thick were studied,  and  day after the fire.","fifteen day after the fire, ash thick decreased, and the spatial pattern changed.","there wa an increas in the spatial autocorrelation, and ash distribut correspond to a specif spatial pattern, becaus of wind (re)distribution.","for this evaluation, sever interpol method were test to identifi the best spatial predictor of ash distribution."
10.2136/vzj2018.09.0180,Comparing Visible-Near-Infrared Spectroscopy and a Pedotransfer Function for Predicting the Dry Region of the Soil-Water Retention Curve (2019),water vapor sorption isotherm were measur on  soil sampl with a vapor sorption analyzer.,"for vis-nir and the ptf, respectively).","the soil-wat retent curv (swrc) at the dri end, also known a soil water vapor sorption isotherms, is essenti for the model of water vapor transport, microbi activity, and biolog process such a plant water uptak in the vados zone.",measur of detail soil water vapor sorption isotherm (wsis) can be time consuming.,"both paramet were predict with a reason degre of accuraci use vis-nir and the ptf (for a, rmse valu of ."
10.1016/S0341-8162(01)00191-6,Soil respiration and soil microbial biomass after fire in a sweet chestnut forest in southern Switzerland (2002),the effect of two fire intens on soil microbi biomass and soil respir were measur in a field-scal experi on a sweet chestnut (castanea sativa mill.),low fire intens on the slope with normal fuel load had no signific effect on soil respir or microbi biomass.,,,
